0.371632	4.6	0
0.462494	-4.59986	0
0.462016	-4.59943	0
0.462084	-4.59872	0
0.46243	-4.59773	0
0.462683	-4.59645	0
0.462866	-4.59489	0
0.463034	-4.59305	0
0.463185	-4.59092	0
0.463309	-4.58851	0
0.463425	-4.58582	0
0.463568	-4.58284	0
0.463776	-4.57959	0
0.464066	-4.57604	0
0.464486	-4.57222	0
0.465288	-4.56811	0
0.465352	-4.56373	0
0.464115	-4.55906	0
0.463946	-4.55411	0
0.465364	-4.54888	0
0.467418	-4.54337	0
0.464827	-4.53757	0
0.46547	-4.5315	0
0.46842	-4.52515	0
0.464856	-4.51852	0
0.469097	-4.51161	0
0.465562	-4.50442	0
0.469784	-4.49696	0
0.466383	-4.48922	0
0.468997	-4.4812	0
0.470259	-4.4729	0
0.46782	-4.46433	0
0.469082	-4.45548	0
0.470202	-4.44636	0
0.470903	-4.43696	0
0.471097	-4.42729	0
0.471203	-4.41735	0
0.471309	-4.40714	0
0.471429	-4.39665	0
0.471782	-4.38589	0
0.4727	-4.37486	0
0.474131	-4.36356	0
0.473739	-4.35199	0
0.472296	-4.34016	0
0.47505	-4.32805	0
0.474488	-4.31568	0
0.474259	-4.30304	0
0.476006	-4.29014	0
0.475092	-4.27697	0
0.475665	-4.26354	0
0.477843	-4.24985	0
0.474999	-4.23589	0
0.476821	-4.22167	0
0.478321	-4.20719	0
0.478108	-4.19246	0
0.476875	-4.17746	0
0.47753	-4.1622	0
0.478257	-4.14669	0
0.478607	-4.13093	0
0.478875	-4.11491	0
0.479112	-4.09863	0
0.479335	-4.0821	0
0.479552	-4.06532	0
0.479792	-4.04829	0
0.480223	-4.03101	0
0.480859	-4.01348	0
0.480498	-3.9957	0
0.479657	-3.97768	0
0.479611	-3.95941	0
0.48028	-3.9409	0
0.48063	-3.92214	0
0.481592	-3.90315	0
0.480849	-3.88391	0
0.479664	-3.86443	0
0.480113	-3.84471	0
0.480501	-3.82476	0
0.480937	-3.80457	0
0.481312	-3.78415	0
0.479993	-3.76349	0
0.479467	-3.7426	0
0.479548	-3.72148	0
0.47966	-3.70013	0
0.479529	-3.67855	0
0.479299	-3.65674	0
0.479048	-3.63471	0
0.47877	-3.61246	0
0.478478	-3.58998	0
0.478421	-3.56728	0
0.478473	-3.54436	0
0.476607	-3.52122	0
0.476342	-3.49787	0
0.476973	-3.4743	0
0.475619	-3.45051	0
0.475283	-3.42651	0
0.474828	-3.4023	0
0.474794	-3.37788	0
0.472985	-3.35326	0
0.472768	-3.32842	0
0.472786	-3.30338	0
0.47187	-3.27814	0
0.470473	-3.25269	0
0.469613	-3.22704	0
0.469562	-3.2012	0
0.469311	-3.17516	0
0.466333	-3.14892	0
0.467697	-3.12248	0
0.464871	-3.09586	0
0.464463	-3.06904	0
0.463567	-3.04203	0
0.462594	-3.01484	0
0.462114	-2.98746	0
0.459038	-2.9599	0
0.46012	-2.93215	0
0.457327	-2.90422	0
0.456318	-2.87612	0
0.455394	-2.84783	0
0.454299	-2.81937	0
0.453158	-2.79074	0
0.450581	-2.76193	0
0.449106	-2.73296	0
0.448249	-2.70381	0
0.446765	-2.6745	0
0.445753	-2.64502	0
0.442716	-2.61538	0
0.443029	-2.58558	0
0.440073	-2.55562	0
0.437407	-2.5255	0
0.436868	-2.49523	0
0.433927	-2.4648	0
0.433237	-2.43422	0
0.430268	-2.40349	0
0.429819	-2.37262	0
0.425817	-2.34159	0
0.42463	-2.31042	0
0.423033	-2.27911	0
0.421178	-2.24766	0
0.417903	-2.21607	0
0.415796	-2.18434	0
0.412762	-2.15248	0
0.411762	-2.12048	0
0.408598	-2.08836	0
0.405674	-2.0561	0
0.403926	-2.02372	0
0.400818	-1.99121	0
0.398174	-1.95858	0
0.395299	-1.92583	0
0.392623	-1.89297	0
0.389423	-1.85998	0
0.387065	-1.82688	0
0.383575	-1.79367	0
0.379841	-1.76034	0
0.377131	-1.72691	0
0.375305	-1.69337	0
0.370414	-1.65973	0
0.367715	-1.62598	0
0.362917	-1.59214	0
0.360958	-1.55819	0
0.354875	-1.52415	0
0.352838	-1.49002	0
0.350262	-1.45579	0
0.344034	-1.42148	0
0.341434	-1.38707	0
0.336181	-1.35259	0
0.331565	-1.31801	0
0.326872	-1.28336	0
0.32268	-1.24863	0
0.316663	-1.21382	0
0.313585	-1.17893	0
0.306616	-1.14397	0
0.29928	-1.10895	0
0.297603	-1.07385	0
0.289671	-1.03869	0
0.282991	-1.00346	0
0.27559	-0.96817	0
0.26746	-0.932822	0
0.261372	-0.897415	0
0.256375	-0.861954	0
0.243807	-0.826439	0
0.23589	-0.790874	0
0.227676	-0.755259	0
0.219485	-0.719599	0
0.205177	-0.683893	0
0.197356	-0.648146	0
0.186884	-0.612358	0
0.176226	-0.576533	0
0.162803	-0.540672	0
0.155404	-0.504778	0
0.141481	-0.468852	0
0.133279	-0.432898	0
0.118229	-0.396917	0
0.110199	-0.360912	0
0.101639	-0.324884	0
0.0938147	-0.288836	0
0.0787276	-0.252771	0
0.0705834	-0.21669	0
0.0552401	-0.180595	0
0.0473713	-0.144489	0
0.0389165	-0.108375	0
0.0240451	-0.0722537	0
0.0151576	-0.0361279	0
0.00781579	0	0
0.0156798	0.0361279	0
0.0313135	0.0722537	0
0.0394254	0.108375	0
0.0626904	0.144489	0
0.0783966	0.180595	0
0.094047	0.21669	0
0.11004	0.252771	0
0.1258	0.288836	0
0.141593	0.324884	0
0.164543	0.360912	0
0.173403	0.396917	0
0.195862	0.432898	0
0.211737	0.468852	0
0.222783	0.504778	0
0.241025	0.540672	0
0.258858	0.576533	0
0.268466	0.612358	0
0.288938	0.648146	0
0.298612	0.683893	0
0.312226	0.719599	0
0.323816	0.755259	0
0.333392	0.790874	0
0.345134	0.826439	0
0.357391	0.861954	0
0.362281	0.897415	0
0.371092	0.932822	0
0.382412	0.96817	0
0.385364	1.00346	0
0.393009	1.03869	0
0.400345	1.07385	0
0.407767	1.10895	0
0.409113	1.14397	0
0.416269	1.17893	0
0.423236	1.21382	0
0.424531	1.24863	0
0.43058	1.28336	0
0.433135	1.31801	0
0.436381	1.35259	0
0.441603	1.38707	0
0.442046	1.42148	0
0.4474	1.45579	0
0.448767	1.49002	0
0.45409	1.52415	0
0.455171	1.55819	0
0.456089	1.59214	0
0.458602	1.62598	0
0.460956	1.65973	0
0.463268	1.69337	0
0.465	1.72691	0
0.468479	1.76034	0
0.466384	1.79367	0
0.469481	1.82688	0
0.471013	1.85998	0
0.471939	1.89297	0
0.473786	1.92583	0
0.475133	1.95858	0
0.473915	1.99121	0
0.476667	2.02372	0
0.4778	2.0561	0
0.476214	2.08836	0
0.477763	2.12048	0
0.4786	2.15248	0
0.479114	2.18434	0
0.479545	2.21607	0
0.480015	2.24766	0
0.480855	2.27911	0
0.480976	2.31042	0
0.479809	2.34159	0
0.479729	2.37262	0
0.480467	2.40349	0
0.480755	2.43422	0
0.481593	2.4648	0
0.480427	2.49523	0
0.479524	2.5255	0
0.479532	2.55562	0
0.479615	2.58558	0
0.479415	2.61538	0
0.479089	2.64502	0
0.478723	2.6745	0
0.47845	2.70381	0
0.478516	2.73296	0
0.47726	2.76193	0
0.475768	2.79074	0
0.476717	2.81937	0
0.475264	2.84783	0
0.47516	2.87612	0
0.473788	2.90422	0
0.474744	2.93215	0
0.47262	2.9599	0
0.471615	2.98746	0
0.471262	3.01484	0
0.470864	3.04203	0
0.469881	3.06904	0
0.467614	3.09586	0
0.46856	3.12248	0
0.466267	3.14892	0
0.467357	3.17516	0
0.464443	3.2012	0
0.463922	3.22704	0
0.463174	3.25269	0
0.462646	3.27814	0
0.4604	3.30338	0
0.460159	3.32842	0
0.458975	3.35326	0
0.458402	3.37788	0
0.45643	3.4023	0
0.455715	3.42651	0
0.454752	3.45051	0
0.453845	3.4743	0
0.451481	3.49787	0
0.452145	3.52122	0
0.449446	3.54436	0
0.448732	3.56728	0
0.447675	3.58998	0
0.446604	3.61246	0
0.445726	3.63471	0
0.443282	3.65674	0
0.443269	3.67855	0
0.44187	3.70013	0
0.44023	3.72148	0
0.43939	3.7426	0
0.437618	3.76349	0
0.436501	3.78415	0
0.436068	3.80457	0
0.434079	3.82476	0
0.432967	3.84471	0
0.431814	3.86443	0
0.430648	3.88391	0
0.428538	3.90315	0
0.42875	3.92214	0
0.425834	3.9409	0
0.426069	3.95941	0
0.424549	3.97768	0
0.422458	3.9957	0
0.422521	4.01348	0
0.421301	4.03101	0
0.418943	4.04829	0
0.4174	4.06532	0
0.417174	4.0821	0
0.415688	4.09863	0
0.415101	4.11491	0
0.414144	4.13093	0
0.411105	4.14669	0
0.412352	4.1622	0
0.409832	4.17746	0
0.408795	4.19246	0
0.407618	4.20719	0
0.405976	4.22167	0
0.405213	4.23589	0
0.404926	4.24985	0
0.403206	4.26354	0
0.401371	4.27697	0
0.400743	4.29014	0
0.400304	4.30304	0
0.399581	4.31568	0
0.397491	4.32805	0
0.39666	4.34016	0
0.39553	4.35199	0
0.395716	4.36356	0
0.393952	4.37486	0
0.392897	4.38589	0
0.392078	4.39665	0
0.391005	4.40714	0
0.388785	4.41735	0
0.390818	4.42729	0
0.386942	4.43696	0
0.38904	4.44636	0
0.38677	4.45548	0
0.385335	4.46433	0
0.38497	4.4729	0
0.384706	4.4812	0
0.384361	4.48922	0
0.382989	4.49696	0
0.380871	4.50442	0
0.382961	4.51161	0
0.380107	4.51852	0
0.381416	4.52515	0
0.378267	4.5315	0
0.38004	4.53757	0
0.379202	4.54337	0
0.378192	4.54888	0
0.377401	4.55411	0
0.377055	4.55906	0
0.376823	4.56373	0
0.376385	4.56811	0
0.375682	4.57222	0
0.374643	4.57604	0
0.374519	4.57959	0
0.376078	4.58284	0
0.374678	4.58582	0
0.37274	4.58851	0
0.375547	4.59092	0
0.373267	4.59305	0
0.373331	4.59489	0
0.374286	4.59645	0
0.372126	4.59773	0
0.374526	4.59872	0
0.371768	4.59943	0
0.374579	4.59986	0
0.371632	4.6	0
