#I(JJ2)
0	1.52553	0
0.1	1.53164	0
0.2	1.51539	0
0.3	1.48692	0
0.4	1.45188	0
0.5	1.41349	0
0.6	1.37362	0
0.7	1.33349	0
0.8	1.29398	0
0.9	1.25576	0
1	1.21936	0
1.1	1.18524	0
1.2	1.15372	0
1.3	1.12505	0
1.4	1.09939	0
1.5	1.07681	0
1.6	1.0573	0
1.7	1.04079	0
1.8	1.02716	0
1.9	1.01623	0
2	1.00781	0
2.1	1.00167	0
2.2	0.997577	0
2.3	0.995281	0
2.4	0.994544	0
2.5	0.995128	0
2.6	0.99681	0
2.7	0.999379	0
2.8	1.00264	0
2.9	1.00643	0
3	1.01059	0
3.1	1.01498	0
3.2	1.0195	0
3.3	1.02405	0
3.4	1.02855	0
3.5	1.03295	0
3.6	1.0372	0
3.7	1.04127	0
3.8	1.04513	0
3.9	1.04879	0
4	1.05223	0
4.1	1.05546	0
4.2	1.05848	0
4.3	1.06131	0
4.4	1.06395	0
4.5	1.06641	0
4.6	1.06872	0
4.7	1.07088	0
4.8	1.07289	0
4.9	1.07477	0
5	1.07653	0
5.1	1.07817	0
5.2	1.07969	0
5.3	1.0811	0
5.4	1.0824	0
5.5	1.08359	0
5.6	1.08467	0
5.7	1.08563	0
5.8	1.08648	0
5.9	1.08722	0
6	1.08785	0
6.1	1.08837	0
6.2	1.08878	0
6.3	1.08908	0
6.4	1.08928	0
6.5	1.08938	0
6.6	1.08938	0
6.7	1.08929	0
6.8	1.08912	0
6.9	1.08887	0
7	1.08856	0
7.1	1.08818	0
7.2	1.08775	0
7.3	1.08728	0
7.4	1.08677	0
7.5	1.08623	0
7.6	1.08567	0
7.7	1.0851	0
7.8	1.08453	0
7.9	1.08396	0
8	1.0834	0
8.1	1.08285	0
8.2	1.08233	0
8.3	1.08182	0
8.4	1.08135	0
8.5	1.08091	0
8.6	1.08051	0
8.7	1.08014	0
8.8	1.07981	0
8.9	1.07952	0
9	1.07927	0
9.1	1.07905	0
9.2	1.07888	0
9.3	1.07874	0
9.4	1.07864	0
9.5	1.07857	0
9.6	1.07853	0
9.7	1.07852	0
9.8	1.07854	0
9.9	1.07858	0
10	1.07864	0
10.1	1.07872	0
10.2	1.07882	0
10.3	1.07893	0
10.4	1.07905	0
10.5	1.07917	0
10.6	1.0793	0
10.7	1.07943	0
10.8	1.07956	0
10.9	1.0797	0
11	1.07982	0
11.1	1.07995	0
11.2	1.08006	0
11.3	1.08018	0
11.4	1.08028	0
11.5	1.08037	0
11.6	1.08046	0
11.7	1.08053	0
11.8	1.0806	0
11.9	1.08066	0
12	1.08071	0
12.1	1.08075	0
12.2	1.08078	0
12.3	1.08081	0
12.4	1.08082	0
12.5	1.08083	0
12.6	1.08084	0
12.7	1.08084	0
12.8	1.08083	0
12.9	1.08082	0
13	1.08081	0
13.1	1.0808	0
13.2	1.08078	0
13.3	1.08076	0
13.4	1.08074	0
13.5	1.08072	0
13.6	1.0807	0
13.7	1.08068	0
13.8	1.08066	0
13.9	1.08064	0
14	1.08062	0
14.1	1.0806	0
14.2	1.08059	0
14.3	1.08057	0
14.4	1.08056	0
14.5	1.08054	0
14.6	1.08053	0
14.7	1.08052	0
14.8	1.08051	0
14.9	1.08051	0
15	1.0805	0
15.1	1.0805	0
15.2	1.08049	0
15.3	1.08049	0
15.4	1.08049	0
15.5	1.08048	0
15.6	1.08048	0
15.7	1.08048	0
15.8	1.08048	0
15.9	1.08048	0
16	1.08048	0
16.1	1.08048	0
16.2	1.08048	0
16.3	1.08048	0
16.4	1.08049	0
16.5	1.08049	0
16.6	1.08049	0
16.7	1.08049	0
16.8	1.08049	0
16.9	1.08049	0
17	1.08049	0
17.1	1.08049	0
17.2	1.08049	0
17.3	1.08049	0
17.4	1.0805	0
17.5	1.0805	0
17.6	1.0805	0
17.7	1.0805	0
17.8	1.0805	0
17.9	1.0805	0
18	1.0805	0
18.1	1.0805	0
18.2	1.0805	0
18.3	1.0805	0
18.4	1.0805	0
18.5	1.0805	0
18.6	1.0805	0
18.7	1.0805	0
18.8	1.08051	0
18.9	1.08051	0
19	1.08051	0
19.1	1.08051	0
19.2	1.08051	0
19.3	1.08051	0
19.4	1.08051	0
19.5	1.08051	0
19.6	1.08051	0
19.7	1.08051	0
19.8	1.08051	0
19.9	1.08051	0
20	1.08051	0
20.1	1.08051	0
20.2	1.08051	0
20.3	1.08051	0
20.4	1.08051	0
20.5	1.08051	0
20.6	1.08051	0
20.7	1.08051	0
20.8	1.08051	0
20.9	1.08051	0
21	1.08051	0
21.1	1.08051	0
21.2	1.08051	0
21.3	1.08051	0
21.4	1.08051	0
21.5	1.08051	0
21.6	1.08051	0
21.7	1.08051	0
21.8	1.08051	0
21.9	1.08051	0
22	1.08051	0
22.1	1.08051	0
22.2	1.08051	0
22.3	1.08051	0
22.4	1.08051	0
22.5	1.08051	0
22.6	1.08051	0
22.7	1.08051	0
22.8	1.08051	0
22.9	1.08051	0
23	1.08051	0
